Time_ID,Year,Month,P_ID
362157,2021,4,12257
362158,2022,11,12258
362159,2023,3,12259
362160,2023,3,12260
362161,2021,11,12261
362162,2022,7,12262
362163,2021,3,12263
362164,2022,11,12264
362165,2022,2,12265
362166,2023,11,12266
362167,2023,2,12267
362168,2023,2,12268
362169,2021,3,12269
362170,2023,1,12270
362171,2021,4,12271
362172,2022,11,12272
362173,2023,3,12273
362174,2022,3,12274
362175,2022,1,12275
362176,2022,3,12276
362177,2023,3,12277
362178,2021,1,12278
362179,2023,9,12279
362180,2023,5,12280
362181,2021,9,12281
362182,2022,4,12282
362183,2022,7,12283
362184,2021,3,12284
362185,2021,2,12285
362186,2021,3,12286
362187,2023,11,12287
362188,2021,7,12288
362189,2022,3,12289
362190,2023,3,12290
362191,2022,5,12291
362192,2021,10,12292
362193,2022,10,12293
362194,2023,10,12294
362195,2021,8,12295
362196,2021,11,12296
362197,2023,3,12297
362198,2022,10,12298
362199,2021,11,12299
362200,2022,1,12300
362201,2023,11,12301
362202,2021,11,12302
362203,2021,1,12303
362204,2021,3,12304
362205,2023,3,12305
362206,2023,1,12306
362207,2022,11,12307
362208,2022,11,12308
362209,2023,3,12309
362210,2023,9,12310
362211,2023,7,12311
362212,2022,9,12312
362213,2023,4,12313
362214,2023,8,12314
362215,2023,1,12315
362216,2022,12,12316
362217,2023,1,12317
362218,2022,4,12318
362219,2021,5,12319
362220,2022,10,12320
362221,2021,3,12321
362222,2021,8,12322
362223,2023,10,12323
362224,2022,2,12324
362225,2022,7,12325
362226,2021,1,12326
362227,2022,2,12327
362228,2022,1,12328
362229,2023,1,12329
362230,2023,5,12330
362231,2022,1,12331
362232,2021,9,12332
362233,2021,1,12333
362234,2022,1,12334
362235,2023,1,12335
362236,2021,4,12336
362237,2021,1,12337
362238,2023,1,12338
362239,2023,9,12339
362240,2021,1,12340
362241,2023,10,12341
362242,2022,9,12342
362243,2023,6,12343
362244,2022,4,12344
362245,2021,8,12345
362246,2022,5,12346
362247,2022,1,12347
362248,2023,6,12348
362249,2023,12,12349
362250,2022,3,12350
362251,2022,5,12351
362252,2022,11,12352
362253,2021,1,12353
362254,2023,2,12354
362255,2023,11,12355
362256,2022,9,12356
362257,2022,7,12357
362258,2022,9,12358
362259,2023,2,12359
362260,2022,1,12360
362261,2023,3,12361
362262,2022,2,12362
362263,2021,2,12363
362264,2021,9,12364
362265,2021,1,12365
362266,2022,3,12366
362267,2023,5,12367
362268,2022,1,12368
362269,2023,7,12369
362270,2022,3,12370
362271,2021,1,12371
362272,2022,1,12372
362273,2023,1,12373
362274,2021,3,12374
362275,2023,8,12375
362276,2023,12,12376
362277,2021,3,12377
362278,2022,2,12378
362279,2021,11,12379
362280,2023,9,12380
362281,2021,1,12381
362282,2022,2,12382
362283,2021,12,12383
362284,2021,6,12384
362285,2023,5,12385
362286,2022,10,12386
362287,2021,2,12387
362288,2021,5,12388
362289,2023,9,12389
362290,2021,8,12390
362291,2023,3,12391
362292,2023,1,12392
362293,2022,1,12393
362294,2023,11,12394
362295,2023,1,12395
362296,2023,3,12396
362297,2023,2,12397
362298,2023,2,12398
362299,2023,3,12399
362300,2021,8,12400
362301,2022,8,12401
362302,2023,2,12402
362303,2021,1,12403
362304,2023,3,12404
362305,2023,8,12405
362306,2023,1,12406
362307,2023,7,12407
362308,2023,6,12408
362309,2021,2,12409
362310,2023,1,12410
362311,2022,2,12411
362312,2022,6,12412
362313,2022,3,12413
362314,2023,2,12414
362315,2023,3,12415
362316,2022,2,12416
362317,2023,10,12417
362318,2022,3,12418
362319,2021,8,12419
362320,2023,10,12420
362321,2022,2,12421
362322,2023,6,12422
362323,2022,1,12423
362324,2021,1,12424
362325,2021,4,12425
362326,2023,1,12426
362327,2021,3,12427
362328,2023,5,12428
362329,2023,9,12429
362330,2021,1,12430
362331,2023,11,12431
362332,2023,10,12432
362333,2022,2,12433
362334,2023,3,12434
362335,2023,6,12435
362336,2021,2,12436
362337,2021,1,12437
362338,2022,3,12438
362339,2021,3,12439
362340,2022,5,12440
362341,2021,3,12441
362342,2022,8,12442
362343,2022,3,12443
362344,2023,7,12444
362345,2023,8,12445
362346,2022,1,12446
362347,2023,2,12447
362348,2023,7,12448
362349,2021,6,12449
362350,2021,9,12450
362351,2022,3,12451
362352,2023,1,12452
362353,2023,3,12453
362354,2023,1,12454
362355,2023,5,12455
362356,2022,1,12456
362357,2021,7,12457
362358,2021,4,12458
362359,2022,2,12459
362360,2023,4,12460
362361,2021,12,12461
362362,2023,9,12462
362363,2021,8,12463
362364,2021,3,12464
362365,2023,3,12465
362366,2023,12,12466
362367,2023,9,12467
362368,2023,1,12468
362369,2023,11,12469
362370,2022,11,12470
362371,2022,3,12471
362372,2023,4,12472
362373,2022,1,12473
362374,2023,1,12474
362375,2023,2,12475
362376,2022,12,12476
362377,2021,2,12477
362378,2023,7,12478
362379,2021,2,12479
362380,2021,7,12480
362381,2022,1,12481
362382,2021,1,12482
362383,2022,3,12483
362384,2022,9,12484
362385,2023,3,12485
362386,2022,12,12486
362387,2021,12,12487
362388,2022,2,12488
362389,2021,2,12489
362390,2022,11,12490
362391,2023,12,12491
362392,2022,9,12492
362393,2022,1,12493
362394,2022,2,12494
362395,2021,11,12495
362396,2021,3,12496
362397,2022,2,12497
362398,2021,1,12498
362399,2022,1,12499
362400,2022,1,12500
362401,2022,1,12501
362402,2023,9,12502
362403,2022,4,12503
362404,2022,8,12504
362405,2023,6,12505
362406,2021,3,12506
362407,2021,1,12507
362408,2022,1,12508
362409,2023,1,12509
362410,2021,2,12510
362411,2023,4,12511
362412,2023,11,12512
362413,2022,10,12513
362414,2021,7,12514
362415,2022,12,12515
362416,2022,12,12516
362417,2021,11,12517
362418,2021,11,12518
362419,2023,10,12519
362420,2023,3,12520
362421,2023,1,12521
362422,2021,8,12522
362423,2023,5,12523
362424,2022,2,12524
362425,2022,4,12525
362426,2022,1,12526
362427,2023,10,12527
362428,2023,2,12528
362429,2021,3,12529
362430,2022,2,12530
362431,2023,11,12531
362432,2023,4,12532
362433,2022,6,12533
362434,2021,12,12534
362435,2021,9,12535
362436,2021,3,12536
362437,2023,3,12537
362438,2021,1,12538
362439,2022,11,12539
362440,2023,1,12540
362441,2023,10,12541
362442,2022,6,12542
362443,2023,2,12543
362444,2023,10,12544
362445,2021,9,12545
362446,2023,2,12546
362447,2023,7,12547
362448,2023,9,12548
362449,2022,1,12549
362450,2021,9,12550
362451,2021,3,12551
362452,2021,2,12552
362453,2023,6,12553
362454,2023,1,12554
362455,2022,1,12555
362456,2023,9,12556
362457,2023,7,12557
362458,2022,10,12558
362459,2022,6,12559
362460,2022,3,12560
362461,2022,3,12561
362462,2023,2,12562
362463,2022,7,12563
362464,2021,1,12564
362465,2021,3,12565
362466,2023,4,12566
362467,2022,6,12567
362468,2022,5,12568
362469,2022,1,12569
362470,2023,2,12570
362471,2023,2,12571
362472,2022,2,12572
362473,2021,8,12573
362474,2023,3,12574
362475,2023,9,12575
362476,2023,3,12576
362477,2021,2,12577
362478,2022,3,12578
362479,2022,7,12579
362480,2022,3,12580
362481,2021,7,12581
362482,2023,3,12582
362483,2022,10,12583
362484,2022,1,12584
362485,2021,5,12585
362486,2022,2,12586
362487,2023,1,12587
362488,2021,3,12588
362489,2021,3,12589
362490,2023,1,12590
362491,2021,9,12591
362492,2021,2,12592
362493,2021,5,12593
362494,2023,8,12594
362495,2022,2,12595
362496,2023,2,12596
362497,2023,8,12597
362498,2021,1,12598
362499,2021,2,12599
362500,2021,3,12600
362501,2023,12,12601
362502,2021,2,12602
362503,2023,3,12603
362504,2023,2,12604
362505,2022,10,12605
362506,2023,9,12606
362507,2021,2,12607
362508,2022,3,12608
362509,2021,2,12609
362510,2023,12,12610
362511,2021,2,12611
362512,2021,2,12612
362513,2021,12,12613
362514,2021,8,12614
362515,2022,12,12615
362516,2021,1,12616
362517,2021,1,12617
362518,2023,8,12618
362519,2023,2,12619
362520,2021,2,12620
362521,2023,2,12621
362522,2021,12,12622
362523,2023,9,12623
362524,2023,2,12624
362525,2021,3,12625
362526,2021,1,12626
362527,2022,2,12627
362528,2021,2,12628
362529,2021,3,12629
362530,2021,3,12630
362531,2022,8,12631
362532,2021,3,12632
362533,2022,1,12633
362534,2022,3,12634
362535,2022,2,12635
362536,2023,10,12636
362537,2023,2,12637
362538,2021,8,12638
362539,2022,11,12639
362540,2022,9,12640
362541,2021,7,12641
362542,2022,3,12642
362543,2022,9,12643
362544,2022,1,12644
362545,2022,2,12645
362546,2023,2,12646
362547,2023,11,12647
362548,2023,7,12648
362549,2021,11,12649
362550,2021,3,12650
362551,2023,3,12651
362552,2021,9,12652
362553,2022,1,12653
362554,2021,11,12654
362555,2023,1,12655
362556,2021,1,12656
362557,2023,8,12657
362558,2023,2,12658
362559,2022,10,12659
362560,2021,1,12660
362561,2022,1,12661
362562,2022,12,12662
362563,2022,11,12663
362564,2021,2,12664
362565,2022,1,12665
362566,2023,7,12666
362567,2023,4,12667
362568,2022,9,12668
362569,2021,1,12669
362570,2021,10,12670
362571,2022,3,12671
362572,2021,8,12672
362573,2023,3,12673
362574,2021,8,12674
362575,2021,10,12675
362576,2021,9,12676
362577,2023,1,12677
362578,2022,4,12678
362579,2022,9,12679
362580,2021,3,12680
362581,2022,8,12681
362582,2023,5,12682
362583,2021,7,12683
362584,2021,2,12684
362585,2021,3,12685
362586,2021,10,12686
362587,2022,3,12687
362588,2021,10,12688
362589,2023,7,12689
362590,2021,5,12690
362591,2021,9,12691
362592,2021,2,12692
362593,2023,2,12693
362594,2023,4,12694
362595,2022,1,12695
362596,2021,12,12696
362597,2023,1,12697
362598,2021,12,12698
362599,2022,3,12699
362600,2022,2,12700
362601,2022,2,12701
362602,2021,3,12702
362603,2023,2,12703
362604,2023,3,12704
362605,2023,3,12705
362606,2023,1,12706
362607,2023,4,12707
362608,2022,10,12708
362609,2023,6,12709
362610,2023,3,12710
362611,2021,2,12711
362612,2022,6,12712
362613,2021,7,12713
362614,2021,1,12714
362615,2021,3,12715
362616,2021,3,12716
362617,2023,3,12717
362618,2022,7,12718
362619,2022,3,12719
362620,2022,2,12720
362621,2022,7,12721
362622,2021,8,12722
362623,2023,3,12723
362624,2022,3,12724
362625,2022,11,12725
362626,2022,1,12726
362627,2022,8,12727
362628,2022,10,12728
362629,2021,7,12729
362630,2021,10,12730
362631,2023,11,12731
362632,2022,2,12732
362633,2021,12,12733
362634,2023,3,12734
362635,2023,3,12735
362636,2023,12,12736
362637,2022,3,12737
362638,2023,3,12738
362639,2022,11,12739
362640,2022,4,12740
362641,2023,4,12741
362642,2021,5,12742
362643,2022,2,12743
362644,2023,4,12744
362645,2022,12,12745
362646,2023,2,12746
362647,2022,3,12747
362648,2023,9,12748
362649,2021,3,12749
362650,2023,4,12750
362651,2022,2,12751
362652,2022,10,12752
362653,2023,2,12753
362654,2022,4,12754
362655,2023,4,12755
362656,2022,2,12756
362657,2023,10,12757
362658,2023,8,12758
362659,2023,8,12759
362660,2023,5,12760
362661,2021,10,12761
362662,2022,12,12762
362663,2021,10,12763
362664,2022,4,12764
362665,2022,1,12765
362666,2021,1,12766
362667,2021,11,12767
362668,2021,10,12768
362669,2022,4,12769
362670,2022,2,12770
362671,2023,2,12771
362672,2023,1,12772
362673,2022,7,12773
362674,2022,6,12774
362675,2022,10,12775
362676,2023,11,12776
362677,2023,4,12777
362678,2021,10,12778
362679,2023,12,12779
362680,2023,12,12780
362681,2023,1,12781
362682,2023,1,12782
362683,2022,5,12783
362684,2022,2,12784
362685,2021,10,12785
362686,2021,3,12786
362687,2023,9,12787
362688,2023,2,12788
362689,2023,2,12789
362690,2021,3,12790
362691,2021,3,12791
362692,2021,7,12792
362693,2022,6,12793
362694,2022,12,12794
362695,2023,1,12795
362696,2023,8,12796
362697,2021,1,12797
362698,2023,4,12798
362699,2022,2,12799
362700,2021,1,12800
362701,2022,12,12801
362702,2021,2,12802
362703,2023,3,12803
362704,2022,3,12804
362705,2023,1,12805
362706,2021,2,12806
362707,2022,2,12807
362708,2022,7,12808
362709,2023,2,12809
362710,2022,2,12810
362711,2023,7,12811
362712,2021,1,12812
362713,2021,8,12813
362714,2021,7,12814
362715,2022,11,12815
362716,2023,4,12816
362717,2022,2,12817
362718,2023,1,12818
362719,2021,2,12819
362720,2023,12,12820
362721,2021,9,12821
362722,2022,3,12822
362723,2021,2,12823
362724,2023,5,12824
362725,2021,8,12825
362726,2023,8,12826
362727,2021,6,12827
362728,2021,2,12828
362729,2023,2,12829
362730,2021,5,12830
362731,2021,3,12831
362732,2021,11,12832
362733,2023,9,12833
362734,2022,1,12834
362735,2022,12,12835
362736,2023,1,12836
362737,2023,1,12837
362738,2022,8,12838
362739,2022,3,12839
362740,2022,1,12840
362741,2021,4,12841
362742,2022,1,12842
362743,2022,5,12843
362744,2023,2,12844
362745,2022,2,12845
362746,2021,1,12846
362747,2021,5,12847
362748,2023,11,12848
362749,2021,2,12849
362750,2022,3,12850
362751,2023,2,12851
362752,2022,3,12852
362753,2022,12,12853
362754,2022,4,12854
362755,2022,10,12855
362756,2022,12,12856
362757,2023,2,12857
362758,2023,12,12858
362759,2021,1,12859
362760,2021,8,12860
362761,2023,2,12861
362762,2023,12,12862
362763,2023,8,12863
362764,2022,3,12864
362765,2022,2,12865
362766,2022,1,12866
362767,2023,3,12867
362768,2022,2,12868
362769,2023,1,12869
362770,2022,3,12870
362771,2023,11,12871
362772,2023,8,12872
362773,2023,8,12873
362774,2023,1,12874
362775,2022,5,12875
362776,2022,2,12876
362777,2023,1,12877
362778,2023,5,12878
362779,2022,10,12879
362780,2022,6,12880
362781,2023,3,12881
362782,2023,2,12882
362783,2022,10,12883
362784,2021,1,12884
362785,2023,9,12885
362786,2023,1,12886
362787,2023,9,12887
362788,2023,3,12888
362789,2022,1,12889
362790,2021,4,12890
362791,2023,4,12891
362792,2021,1,12892
362793,2022,2,12893
362794,2023,3,12894
362795,2023,2,12895
362796,2021,2,12896
362797,2021,9,12897
362798,2021,5,12898
362799,2022,11,12899
362800,2023,3,12900
362801,2023,1,12901
362802,2022,1,12902
362803,2022,3,12903
362804,2021,10,12904
362805,2021,3,12905
362806,2022,1,12906
362807,2023,11,12907
362808,2022,2,12908
362809,2021,12,12909
362810,2023,11,12910
362811,2021,3,12911
362812,2022,11,12912
362813,2022,1,12913
362814,2021,1,12914
362815,2023,1,12915
362816,2023,8,12916
362817,2023,11,12917
362818,2023,9,12918
362819,2023,1,12919
362820,2021,3,12920
362821,2022,2,12921
362822,2022,1,12922
362823,2023,10,12923
362824,2021,2,12924
362825,2021,10,12925
362826,2021,2,12926
362827,2023,3,12927
362828,2022,8,12928
362829,2021,3,12929
362830,2023,7,12930
362831,2022,2,12931
362832,2022,6,12932
362833,2021,12,12933
362834,2022,4,12934
362835,2021,1,12935
362836,2022,6,12936
362837,2021,5,12937
362838,2023,3,12938
362839,2021,2,12939
362840,2023,3,12940
362841,2023,1,12941
362842,2021,1,12942
362843,2023,4,12943
362844,2022,9,12944
362845,2022,10,12945
362846,2021,4,12946
362847,2023,3,12947
362848,2021,2,12948
362849,2021,6,12949
362850,2022,9,12950
362851,2021,2,12951
362852,2023,2,12952
362853,2022,6,12953
362854,2022,5,12954
362855,2021,7,12955
362856,2021,6,12956
362857,2022,3,12957
362858,2022,10,12958
362859,2022,5,12959
362860,2022,1,12960
362861,2021,5,12961
362862,2023,3,12962
362863,2021,9,12963
362864,2021,2,12964
362865,2023,1,12965
362866,2022,7,12966
362867,2021,6,12967
362868,2021,5,12968
362869,2023,3,12969
362870,2021,11,12970
362871,2023,1,12971
362872,2022,3,12972
362873,2021,9,12973
362874,2023,11,12974
362875,2023,3,12975
362876,2023,2,12976
362877,2021,11,12977
362878,2022,8,12978
362879,2023,7,12979
362880,2023,1,12980
362881,2021,5,12981
362882,2021,9,12982
362883,2023,5,12983
362884,2023,11,12984
362885,2022,11,12985
362886,2021,3,12986
362887,2022,9,12987
362888,2023,3,12988
362889,2022,9,12989
362890,2023,7,12990
362891,2023,5,12991
362892,2022,9,12992
362893,2022,11,12993
362894,2021,2,12994
362895,2021,3,12995
362896,2022,6,12996
362897,2022,3,12997
362898,2021,6,12998
362899,2021,1,12999
362900,2021,2,13000
362901,2022,1,13001
362902,2022,1,13002
362903,2021,5,13003
362904,2022,6,13004
362905,2023,1,13005
362906,2021,4,13006
362907,2023,4,13007
362908,2022,3,13008
362909,2022,3,13009
362910,2021,3,13010
362911,2021,1,13011
362912,2021,1,13012
362913,2023,1,13013
362914,2022,7,13014
362915,2021,9,13015
362916,2022,4,13016
362917,2021,1,13017
362918,2021,8,13018
362919,2023,3,13019
362920,2023,7,13020
362921,2023,12,13021
362922,2023,4,13022
362923,2023,10,13023
362924,2021,6,13024
362925,2021,5,13025
362926,2021,1,13026
362927,2023,3,13027
362928,2023,3,13028
362929,2022,6,13029
362930,2022,9,13030
362931,2023,11,13031
362932,2022,8,13032
362933,2022,9,13033
362934,2023,1,13034
362935,2023,2,13035
362936,2021,2,13036
362937,2021,1,13037
362938,2022,2,13038
362939,2023,2,13039
362940,2022,2,13040
362941,2022,9,13041
362942,2023,1,13042
362943,2023,2,13043
362944,2021,3,13044
362945,2021,5,13045
362946,2022,8,13046
362947,2023,7,13047
362948,2023,2,13048
362949,2021,3,13049
362950,2021,10,13050
362951,2023,2,13051
362952,2021,6,13052
362953,2021,10,13053
362954,2022,1,13054
362955,2021,1,13055
362956,2021,3,13056
362957,2022,3,13057
362958,2023,1,13058
362959,2022,3,13059
362960,2023,12,13060
362961,2021,8,13061
362962,2022,2,13062
362963,2023,12,13063
362964,2023,11,13064
362965,2023,3,13065
362966,2022,10,13066
362967,2022,10,13067
362968,2021,1,13068
362969,2021,2,13069
362970,2022,4,13070
362971,2022,2,13071
362972,2021,1,13072
362973,2023,11,13073
362974,2023,4,13074
362975,2021,2,13075
362976,2022,4,13076
362977,2023,7,13077
362978,2022,2,13078
362979,2023,1,13079
362980,2022,7,13080
362981,2021,3,13081
362982,2021,4,13082
362983,2023,2,13083
362984,2023,10,13084
362985,2023,2,13085
362986,2021,9,13086
362987,2021,1,13087
362988,2023,2,13088
362989,2022,5,13089
362990,2023,10,13090
362991,2022,3,13091
362992,2022,4,13092
362993,2022,1,13093
362994,2023,6,13094
362995,2023,1,13095
362996,2021,6,13096
362997,2023,4,13097
362998,2023,1,13098
362999,2022,6,13099
363000,2022,2,13100
363001,2022,1,13101
363002,2022,7,13102
363003,2021,1,13103
363004,2023,3,13104
363005,2021,7,13105
363006,2022,4,13106
363007,2023,2,13107
363008,2022,10,13108
363009,2022,10,13109
363010,2023,2,13110
363011,2022,2,13111
363012,2023,8,13112
363013,2023,4,13113
363014,2023,3,13114
363015,2021,1,13115
363016,2021,5,13116
363017,2022,2,13117
363018,2022,1,13118
363019,2021,3,13119
363020,2022,2,13120
363021,2021,2,13121
363022,2022,9,13122
363023,2021,7,13123
363024,2021,6,13124
363025,2023,2,13125
363026,2023,9,13126
363027,2022,5,13127
363028,2023,2,13128
363029,2021,8,13129
363030,2022,4,13130
363031,2022,10,13131
363032,2022,6,13132
363033,2022,4,13133
363034,2021,4,13134
363035,2023,3,13135
363036,2022,2,13136
363037,2022,6,13137
363038,2021,7,13138
363039,2022,1,13139
363040,2022,9,13140
363041,2021,3,13141
363042,2023,12,13142
363043,2021,7,13143
363044,2022,11,13144
363045,2023,2,13145
363046,2021,2,13146
363047,2021,12,13147
363048,2021,5,13148
363049,2023,3,13149
363050,2023,6,13150
363051,2021,8,13151
363052,2023,10,13152
363053,2022,2,13153
363054,2022,6,13154
363055,2021,1,13155
363056,2023,2,13156
363057,2021,7,13157
363058,2021,9,13158
363059,2022,10,13159
363060,2022,1,13160
363061,2022,2,13161
363062,2022,8,13162
363063,2021,1,13163
363064,2021,2,13164
363065,2023,3,13165
363066,2021,7,13166
363067,2022,6,13167
363068,2023,2,13168
363069,2023,3,13169
363070,2023,1,13170
363071,2022,6,13171
363072,2021,5,13172
363073,2023,1,13173
363074,2021,2,13174
363075,2021,2,13175
363076,2021,6,13176
363077,2022,4,13177
363078,2022,11,13178
363079,2021,7,13179
363080,2023,1,13180
363081,2023,9,13181
363082,2021,1,13182
363083,2022,5,13183
363084,2022,12,13184
363085,2021,5,13185
363086,2021,1,13186
363087,2022,1,13187
363088,2023,1,13188
363089,2021,3,13189
363090,2023,3,13190
363091,2021,9,13191
363092,2022,6,13192
363093,2022,2,13193
363094,2023,2,13194
363095,2023,2,13195
363096,2021,5,13196
363097,2022,10,13197
363098,2023,4,13198
363099,2021,12,13199
363100,2023,2,13200
363101,2022,1,13201
363102,2021,3,13202
363103,2023,4,13203
363104,2023,3,13204
363105,2023,1,13205
363106,2023,3,13206
363107,2023,2,13207
363108,2023,1,13208
363109,2022,11,13209
363110,2022,2,13210
363111,2021,3,13211
363112,2021,2,13212
363113,2021,3,13213
363114,2021,1,13214
363115,2022,11,13215
363116,2021,2,13216
363117,2022,2,13217
363118,2023,8,13218
363119,2023,3,13219
363120,2023,3,13220
363121,2022,4,13221
363122,2021,3,13222
363123,2022,1,13223
363124,2022,1,13224
363125,2023,7,13225
363126,2022,8,13226
363127,2021,3,13227
363128,2023,3,13228
363129,2022,2,13229
363130,2021,7,13230
363131,2023,3,13231
363132,2021,5,13232
363133,2021,2,13233
363134,2021,2,13234
363135,2022,8,13235
363136,2021,8,13236
363137,2021,1,13237
363138,2021,7,13238
363139,2022,1,13239
363140,2023,5,13240
363141,2023,2,13241
363142,2022,10,13242
363143,2021,10,13243
363144,2021,3,13244
363145,2022,3,13245
363146,2022,7,13246
363147,2023,2,13247
363148,2021,11,13248
363149,2023,1,13249
363150,2022,4,13250
363151,2022,1,13251
363152,2023,1,13252
363153,2023,12,13253
363154,2022,3,13254
363155,2022,11,13255
363156,2021,4,13256
363157,2022,9,13257
363158,2022,8,13258
363159,2022,3,13259
363160,2021,7,13260
363161,2022,3,13261
363162,2022,12,13262
363163,2023,1,13263
363164,2021,3,13264
363165,2022,6,13265
363166,2022,1,13266
363167,2023,3,13267
363168,2022,12,13268
363169,2021,8,13269
363170,2021,3,13270
363171,2021,6,13271
363172,2023,1,13272
363173,2023,2,13273
363174,2021,2,13274
363175,2022,2,13275
363176,2021,3,13276
363177,2022,1,13277
363178,2023,3,13278
363179,2022,11,13279
363180,2023,1,13280
363181,2023,9,13281
363182,2022,1,13282
363183,2022,2,13283
363184,2022,3,13284
363185,2021,2,13285
363186,2022,4,13286
363187,2021,3,13287
363188,2023,2,13288
363189,2023,6,13289
363190,2023,3,13290
363191,2022,10,13291
363192,2022,5,13292
363193,2021,3,13293
363194,2023,1,13294
363195,2021,2,13295
363196,2021,3,13296
363197,2021,8,13297
363198,2023,1,13298
363199,2022,12,13299
363200,2022,3,13300
363201,2021,2,13301
363202,2021,6,13302
363203,2023,6,13303
363204,2022,10,13304
363205,2022,3,13305
363206,2022,9,13306
363207,2021,11,13307
363208,2023,1,13308
363209,2021,3,13309
363210,2021,2,13310
363211,2021,2,13311
363212,2021,3,13312
363213,2023,8,13313
363214,2023,2,13314
363215,2022,9,13315
363216,2021,4,13316
363217,2023,8,13317
363218,2023,1,13318
363219,2021,9,13319
363220,2022,6,13320
363221,2021,2,13321
363222,2023,5,13322
363223,2021,12,13323
363224,2022,7,13324
363225,2021,2,13325
363226,2023,1,13326
363227,2021,3,13327
363228,2023,10,13328
363229,2022,1,13329
363230,2021,3,13330
363231,2023,1,13331
363232,2023,1,13332
363233,2022,7,13333
363234,2022,11,13334
363235,2021,2,13335
363236,2023,12,13336
363237,2022,1,13337
363238,2022,1,13338
363239,2021,1,13339
363240,2021,12,13340
363241,2021,1,13341
363242,2023,1,13342
363243,2021,1,13343
363244,2022,3,13344
363245,2021,9,13345
363246,2021,9,13346
363247,2023,10,13347
363248,2022,7,13348
363249,2022,3,13349
363250,2023,8,13350
363251,2023,9,13351
363252,2023,3,13352
363253,2022,1,13353
363254,2022,5,13354
363255,2023,1,13355
363256,2021,3,13356
363257,2022,1,13357
363258,2022,4,13358
363259,2022,2,13359
363260,2023,8,13360
363261,2023,1,13361
363262,2022,1,13362
363263,2023,8,13363
363264,2022,7,13364
363265,2023,2,13365
363266,2023,5,13366
363267,2021,6,13367
363268,2023,12,13368
363269,2022,3,13369
363270,2023,6,13370
363271,2023,6,13371
363272,2023,2,13372
363273,2022,5,13373
363274,2022,11,13374
363275,2023,2,13375
363276,2023,1,13376
363277,2023,2,13377
363278,2023,3,13378
363279,2021,3,13379
363280,2023,3,13380
363281,2022,1,13381
363282,2023,1,13382
363283,2022,7,13383
363284,2022,1,13384
363285,2023,1,13385
363286,2022,6,13386
363287,2022,11,13387
363288,2021,3,13388
363289,2021,2,13389
363290,2023,3,13390
363291,2022,9,13391
363292,2021,6,13392
363293,2023,2,13393
363294,2021,11,13394
363295,2023,1,13395
363296,2022,2,13396
363297,2023,6,13397
363298,2021,2,13398
363299,2023,2,13399
363300,2022,9,13400
363301,2021,7,13401
363302,2021,4,13402
363303,2021,12,13403
363304,2022,10,13404
363305,2022,10,13405
363306,2023,1,13406
363307,2022,11,13407
363308,2023,7,13408
363309,2023,5,13409
363310,2023,3,13410
363311,2022,9,13411
363312,2023,1,13412
363313,2021,7,13413
363314,2021,2,13414
363315,2023,6,13415
363316,2022,9,13416
363317,2021,10,13417
363318,2023,2,13418
363319,2021,2,13419
363320,2022,1,13420
363321,2021,7,13421
363322,2023,5,13422
363323,2021,1,13423
363324,2023,1,13424
363325,2023,4,13425
363326,2023,3,13426
363327,2022,1,13427
363328,2021,6,13428
363329,2022,11,13429
363330,2021,2,13430
363331,2023,7,13431
363332,2022,2,13432
363333,2022,11,13433
363334,2021,2,13434
363335,2023,5,13435
363336,2021,11,13436
363337,2022,10,13437
363338,2021,10,13438
363339,2021,3,13439
363340,2023,3,13440
363341,2022,1,13441
363342,2022,3,13442
363343,2023,7,13443
363344,2023,2,13444
363345,2023,2,13445
363346,2023,1,13446
363347,2021,1,13447
363348,2022,4,13448
363349,2022,7,13449
363350,2021,2,13450
363351,2021,3,13451
363352,2021,2,13452
363353,2021,3,13453
363354,2022,2,13454
363355,2023,4,13455
363356,2023,2,13456
363357,2023,1,13457
363358,2021,1,13458
363359,2021,8,13459
363360,2022,1,13460
363361,2022,1,13461
363362,2022,2,13462
363363,2022,3,13463
363364,2023,3,13464
363365,2021,12,13465
363366,2023,9,13466
363367,2022,3,13467
363368,2023,5,13468
363369,2021,4,13469
363370,2023,9,13470
363371,2021,9,13471
363372,2022,1,13472
363373,2022,1,13473
363374,2022,11,13474
363375,2023,1,13475
363376,2023,8,13476
363377,2022,3,13477
363378,2023,5,13478
363379,2022,2,13479
363380,2023,10,13480
363381,2022,7,13481
363382,2022,6,13482
363383,2022,6,13483
363384,2021,3,13484
363385,2021,9,13485
363386,2023,2,13486
363387,2022,2,13487
363388,2022,6,13488
363389,2021,8,13489
363390,2023,11,13490
363391,2023,10,13491
363392,2022,6,13492
363393,2022,3,13493
363394,2021,11,13494
363395,2022,3,13495
363396,2021,2,13496
363397,2022,2,13497
363398,2021,2,13498
363399,2022,5,13499
363400,2022,2,13500
363401,2021,3,13501
363402,2022,3,13502
363403,2022,12,13503
363404,2023,8,13504
363405,2023,3,13505
363406,2021,5,13506
363407,2021,5,13507
363408,2022,12,13508
363409,2023,2,13509
363410,2022,8,13510
363411,2022,1,13511
363412,2022,4,13512
363413,2023,12,13513
363414,2022,10,13514
363415,2022,1,13515
363416,2022,7,13516
363417,2021,2,13517
363418,2021,3,13518
363419,2023,1,13519
363420,2021,6,13520
363421,2022,12,13521
363422,2022,9,13522
363423,2021,3,13523
363424,2022,1,13524
363425,2023,3,13525
363426,2022,1,13526
363427,2023,4,13527
